sep=;
Time of day;Time (s);LabSmith_4AM01:  1:P23037 (kPa); 1:Comp. Temp (C); 2:P23038 (kPa); 2:Comp. Temp (C);
13:30:47;783.562;48.960;23.788;31.834;24.476;
13:30:47;784.062;47.498;23.788;30.656;24.476;
13:30:48;784.578;49.825;23.796;31.816;24.480;
13:30:48;785.078;47.994;23.796;31.571;24.480;
13:30:49;785.593;48.481;23.786;31.211;24.480;
13:30:49;786.093;43.996;23.786;28.909;24.480;
13:30:50;786.609;46.335;23.784;29.229;24.482;
13:30:50;787.125;48.461;23.784;31.060;24.482;
13:30:51;787.625;48.819;23.784;31.169;24.482;
13:30:51;788.125;49.155;23.784;32.169;24.482;
13:30:52;788.625;48.829;23.785;31.073;24.481;
13:30:52;789.14;48.145;23.785;31.077;24.481;
13:30:53;789.64;48.393;23.783;30.987;24.482;
13:30:53;790.156;46.499;23.783;29.696;24.482;
13:30:54;790.672;45.468;23.785;30.016;24.482;
13:30:54;791.172;47.240;23.785;29.953;24.482;
13:30:55;791.672;47.565;23.785;30.139;24.482;
13:30:56;792.187;48.255;23.785;30.508;24.482;
13:30:56;792.687;49.705;23.787;32.569;24.483;
13:30:57;793.203;49.324;23.787;31.408;24.483;
13:30:57;793.703;50.814;23.787;32.815;24.482;
13:30:58;794.218;48.708;23.787;31.111;24.482;
13:30:58;794.734;47.124;23.787;29.856;24.482;
13:30:59;795.25;45.043;23.787;29.494;24.482;
13:30:59;795.765;47.562;23.795;30.519;24.486;
13:31:00;796.265;49.087;23.795;31.943;24.486;
13:31:00;796.765;49.239;23.788;32.073;24.483;
13:31:01;797.281;51.646;23.788;33.340;24.483;
13:31:01;797.781;50.922;23.788;33.138;24.483;
13:31:02;798.297;50.312;23.798;32.618;24.486;
13:31:02;798.797;48.544;23.798;31.715;24.486;
13:31:03;799.312;46.852;23.798;30.935;24.486;
13:31:03;799.828;47.652;23.798;31.452;24.486;
13:31:04;800.328;47.450;23.787;29.862;24.484;
13:31:04;800.828;47.480;23.787;31.410;24.484;
13:31:05;801.328;48.160;23.794;31.061;24.485;
13:31:05;801.843;49.140;23.794;32.296;24.485;
13:31:06;802.359;48.865;23.794;31.988;24.485;
13:31:06;802.859;46.242;23.794;30.333;24.485;
13:31:07;803.359;46.357;23.773;29.985;24.484;
13:31:07;803.859;48.347;23.773;31.069;24.484;
13:31:08;804.375;47.301;23.784;30.507;24.487;
13:31:08;804.875;47.828;23.784;31.039;24.487;
13:31:09;805.39;47.553;23.772;31.125;24.486;
13:31:09;805.906;48.826;23.772;31.901;24.486;
13:31:10;806.422;47.844;23.772;30.169;24.486;
13:31:10;806.922;47.799;23.772;31.218;24.486;
13:31:11;807.422;47.564;23.784;30.668;24.488;
13:31:11;807.937;46.588;23.784;29.748;24.488;
13:31:12;808.437;46.987;23.776;30.003;24.490;
13:31:12;808.937;47.887;23.776;31.019;24.490;
13:31:13;809.437;48.297;23.785;31.077;24.491;
13:31:13;809.953;46.613;23.785;29.900;24.491;
13:31:14;810.453;48.610;23.785;31.013;24.491;
13:31:14;810.953;47.468;23.785;30.001;24.491;
13:31:15;811.453;48.741;23.785;31.568;24.491;
13:31:15;811.968;47.229;23.785;31.298;24.494;
13:31:16;812.468;47.707;23.785;30.988;24.494;
13:31:16;812.968;46.454;23.788;30.635;24.491;
13:31:17;813.484;46.609;23.788;29.414;24.491;
13:31:17;814;46.651;23.788;29.712;24.491;
13:31:18;814.515;49.495;23.788;31.477;24.491;
13:31:18;815.015;49.833;23.798;32.231;24.494;
13:31:19;815.531;48.329;23.798;31.899;24.494;
13:31:19;816.031;47.123;23.779;30.176;24.491;
13:31:20;816.547;45.444;23.779;30.019;24.491;
13:31:20;817.047;46.144;23.784;29.456;24.495;
13:31:21;817.562;44.869;23.784;29.245;24.495;
13:31:21;818.062;47.222;23.784;30.171;24.495;
13:31:22;818.578;49.106;23.784;31.129;24.495;
13:31:22;819.093;49.715;23.774;32.820;24.495;
13:31:23;819.593;49.538;23.774;32.221;24.495;
13:31:23;820.109;46.588;23.785;29.878;24.496;
13:31:24;820.625;46.313;23.785;29.540;24.496;
13:31:24;821.125;45.289;23.788;29.015;24.501;
13:31:25;821.625;46.700;23.788;31.053;24.501;
13:31:25;822.14;48.071;23.788;30.841;24.501;
13:31:26;822.656;45.841;23.788;29.959;24.501;
13:31:26;823.156;46.736;23.787;30.336;24.498;
13:31:27;823.656;47.575;23.787;30.947;24.498;
13:31:27;824.172;48.532;23.797;31.851;24.502;
13:31:28;824.672;47.163;23.797;31.275;24.502;
13:31:28;825.172;47.543;23.797;30.010;24.502;
13:31:29;825.672;44.911;23.797;28.696;24.502;
13:31:30;826.187;43.298;23.775;28.534;24.498;
13:31:30;826.703;45.563;23.775;28.960;24.498;
13:31:31;827.203;47.328;23.782;29.947;24.501;
13:31:31;827.718;47.849;23.782;30.243;24.501;
13:31:32;828.218;47.322;23.772;30.281;24.503;
13:31:32;828.718;45.665;23.772;29.622;24.503;
13:31:33;829.218;47.449;23.772;31.313;24.503;
13:31:33;829.718;47.782;23.772;31.515;24.503;
13:31:34;830.234;47.113;23.772;30.392;24.503;
13:31:34;830.734;47.358;23.783;30.038;24.504;
13:31:35;831.25;46.555;23.783;29.885;24.504;
13:31:35;831.75;48.489;23.784;31.763;24.506;
13:31:36;832.25;48.432;23.784;32.183;24.506;
13:31:36;832.765;48.927;23.784;31.888;24.506;
13:31:37;833.265;47.264;23.784;30.154;24.506;
13:31:37;833.765;47.042;23.786;30.348;24.505;
13:31:38;834.281;48.339;23.786;30.337;24.505;
13:31:38;834.781;46.210;23.796;29.859;24.507;
13:31:39;835.281;45.382;23.796;29.929;24.507;
13:31:39;835.797;47.849;23.780;30.564;24.504;
13:31:40;836.312;46.699;23.780;30.485;24.504;
13:31:40;836.812;49.254;23.780;31.319;24.504;
13:31:41;837.312;46.965;23.780;29.947;24.504;
13:31:41;837.828;46.478;23.782;29.750;24.508;
13:31:42;838.328;47.502;23.782;31.516;24.508;
13:31:42;838.828;48.682;23.769;31.643;24.509;
13:31:43;839.328;47.119;23.769;31.165;24.509;
13:31:43;839.843;47.103;23.769;30.055;24.509;
13:31:44;840.343;49.703;23.769;32.399;24.509;
13:31:44;840.859;47.121;23.781;30.391;24.512;
13:31:45;841.359;46.842;23.781;30.066;24.512;
13:31:45;841.875;47.305;23.773;30.148;24.513;
13:31:46;842.375;48.720;23.773;30.932;24.513;
13:31:46;842.89;49.444;23.781;31.730;24.514;
13:31:47;843.406;46.386;23.781;29.832;24.514;
13:31:47;843.906;47.880;23.781;30.404;24.514;
13:31:48;844.406;48.445;23.781;31.267;24.514;
13:31:48;844.906;49.312;23.784;32.344;24.519;
13:31:49;845.422;48.922;23.784;32.006;24.519;
13:31:49;845.922;48.426;23.782;31.723;24.518;
13:31:50;846.437;45.690;23.782;30.272;24.518;
13:31:50;846.937;46.952;23.782;29.869;24.518;
13:31:51;847.453;47.074;23.782;30.156;24.518;
13:31:51;847.953;45.438;23.791;29.823;24.522;
13:31:52;848.453;46.701;23.791;30.236;24.522;
13:31:52;848.953;48.666;23.791;31.645;24.522;
13:31:53;849.468;48.172;23.772;31.955;24.520;
13:31:53;849.984;48.590;23.772;31.678;24.520;
13:31:54;850.484;48.100;23.776;31.779;24.524;
13:31:54;850.984;47.608;23.776;31.542;24.524;
13:31:55;851.5;48.500;23.776;31.528;24.524;
13:31:55;852.015;49.161;23.776;32.087;24.524;
13:31:56;852.515;49.145;23.765;31.561;24.522;
13:31:56;853.031;46.341;23.765;30.144;24.522;
13:31:57;853.531;47.058;23.777;30.299;24.523;
13:31:57;854.047;48.787;23.777;31.399;24.523;
13:31:58;854.547;47.154;23.777;29.722;24.523;
13:31:58;855.062;48.217;23.777;31.720;24.523;
13:31:59;855.578;47.651;23.775;30.301;24.525;
13:31:59;856.078;48.931;23.775;31.501;24.525;
13:32:00;856.593;48.504;23.778;30.978;24.522;
13:32:00;857.093;48.847;23.778;31.972;24.522;
13:32:01;857.609;49.558;23.789;32.378;24.523;
13:32:01;858.109;48.506;23.789;31.748;24.523;
13:32:02;858.625;48.136;23.789;31.652;24.523;
13:32:02;859.125;47.831;23.789;31.267;24.523;
13:32:03;859.64;47.803;23.772;30.942;24.520;
13:32:03;860.14;49.123;23.772;32.085;24.520;
13:32:04;860.64;47.008;23.773;30.904;24.521;
13:32:04;861.14;48.614;23.773;30.507;24.521;
13:32:05;861.656;47.826;23.773;30.706;24.521;
13:32:05;862.156;49.539;23.773;31.540;24.521;
13:32:06;862.672;48.990;23.761;31.174;24.519;
13:32:06;863.172;48.015;23.761;31.477;24.519;
13:32:07;863.672;48.009;23.772;31.371;24.520;
13:32:08;864.187;47.591;23.772;31.017;24.520;
13:32:08;864.687;45.818;23.772;29.944;24.522;
13:32:09;865.187;47.960;23.772;31.226;24.522;
13:32:09;865.703;48.125;23.772;31.621;24.522;
13:32:10;866.218;48.236;23.772;31.285;24.522;
13:32:10;866.734;47.237;23.772;29.763;24.522;
13:32:11;867.234;47.319;23.774;31.042;24.522;
13:32:11;867.734;45.329;23.774;29.577;24.522;
13:32:12;868.25;46.147;23.784;30.055;24.523;
13:32:12;868.75;47.153;23.784;30.863;24.523;
13:32:13;869.25;47.184;23.758;31.000;24.520;
13:32:13;869.75;46.512;23.758;29.718;24.520;
13:32:14;870.25;46.222;23.758;30.372;24.520;
13:32:14;870.765;47.881;23.758;30.716;24.520;
13:32:15;871.281;46.712;23.768;29.487;24.524;
13:32:15;871.781;46.077;23.768;29.165;24.524;
13:32:16;872.297;44.847;23.761;29.413;24.524;
13:32:16;872.797;44.176;23.761;28.859;24.524;
13:32:17;873.297;47.232;23.761;30.833;24.524;
13:32:17;873.812;45.341;23.761;29.540;24.524;
13:32:18;874.312;47.688;23.768;30.377;24.524;
13:32:18;874.828;46.490;23.768;29.876;24.524;
13:32:19;875.328;46.160;23.778;29.615;24.528;
13:32:19;875.828;46.785;23.778;29.654;24.528;
13:32:20;876.343;46.136;23.766;30.574;24.525;
13:32:20;876.843;43.858;23.766;28.873;24.525;
13:32:21;877.343;45.688;23.766;29.342;24.525;
13:32:21;877.843;46.686;23.766;29.565;24.525;
13:32:22;878.359;47.704;23.766;31.260;24.526;
13:32:22;878.859;48.479;23.766;30.830;24.526;
13:32:23;879.375;47.347;23.754;30.367;24.527;
13:32:23;879.875;44.577;23.754;29.248;24.527;
13:32:24;880.39;45.217;23.754;29.104;24.527;
13:32:24;880.89;46.025;23.754;28.942;24.527;
13:32:25;881.39;45.189;23.766;28.661;24.529;
13:32:25;881.89;45.331;23.766;29.066;24.529;
13:32:26;882.406;46.855;23.766;30.839;24.529;
13:32:26;882.906;48.518;23.766;31.145;24.531;
13:32:27;883.422;47.325;23.766;30.039;24.531;
13:32:27;883.922;47.558;23.769;30.886;24.530;
13:32:28;884.437;46.821;23.769;30.189;24.530;
13:32:28;884.937;44.806;23.769;29.161;24.530;
13:32:29;885.437;43.186;23.769;28.408;24.530;
13:32:29;885.953;46.002;23.780;29.921;24.535;
13:32:30;886.453;45.654;23.780;29.828;24.535;
13:32:30;886.968;47.075;23.767;31.100;24.532;
13:32:31;887.484;45.266;23.767;30.169;24.532;
13:32:31;887.984;47.574;23.766;29.988;24.536;
13:32:32;888.5;45.992;23.766;29.450;24.536;
13:32:32;889.015;43.717;23.766;28.897;24.536;
13:32:33;889.515;45.741;23.766;29.874;24.536;
13:32:33;890.015;44.725;23.752;29.430;24.537;
13:32:34;890.531;45.597;23.752;30.001;24.537;
13:32:34;891.047;46.767;23.765;30.438;24.538;
13:32:35;891.547;46.050;23.765;29.458;24.538;
13:32:35;892.047;47.317;23.763;30.185;24.542;
13:32:36;892.547;46.766;23.763;29.602;24.542;
13:32:36;893.062;43.841;23.763;29.081;24.542;
13:32:37;893.578;46.395;23.763;29.555;24.542;
13:32:37;894.078;46.772;23.767;30.325;24.542;
13:32:38;894.593;44.875;23.767;29.579;24.542;
13:32:38;895.109;47.457;23.777;30.618;24.547;
13:32:39;895.609;47.238;23.777;30.285;24.547;
13:32:39;896.125;47.990;23.777;30.401;24.547;
13:32:40;896.625;47.672;23.777;30.706;24.547;
13:32:40;897.14;46.851;23.777;29.926;24.547;
13:32:41;897.64;47.683;23.755;31.061;24.543;
13:32:41;898.14;47.158;23.755;30.112;24.543;
13:32:42;898.656;46.622;23.763;31.086;24.549;
13:32:42;899.156;46.823;23.763;29.723;24.549;
13:32:43;899.656;45.720;23.754;29.615;24.549;
13:32:43;900.172;48.375;23.754;31.219;24.549;
13:32:44;900.672;48.837;23.754;30.831;24.549;
13:32:45;901.187;48.070;23.754;30.733;24.549;
13:32:45;901.687;45.908;23.763;29.319;24.551;
13:32:46;902.203;44.801;23.763;29.043;24.551;
13:32:46;902.718;46.051;23.766;30.270;24.552;
13:32:47;903.218;46.994;23.766;30.755;24.552;
13:32:47;903.734;46.773;23.766;29.783;24.552;
13:32:48;904.25;47.881;23.766;31.853;24.552;
13:32:48;904.765;49.725;23.764;32.416;24.552;
13:32:49;905.265;46.507;23.764;30.319;24.552;
13:32:49;905.781;44.452;23.772;29.564;24.555;
13:32:50;906.281;46.762;23.772;29.769;24.555;
13:32:50;906.781;45.497;23.763;29.459;24.551;
13:32:51;907.281;45.267;23.763;28.915;24.551;
13:32:51;907.797;46.446;23.763;29.611;24.551;
13:32:52;908.297;46.603;23.763;30.793;24.551;
13:32:52;908.797;47.664;23.773;30.429;24.553;
13:32:53;909.312;48.080;23.773;30.645;24.553;
13:32:53;909.812;47.433;23.755;30.528;24.551;
13:32:54;910.312;47.410;23.755;30.692;24.551;
13:32:54;910.812;46.572;23.755;30.473;24.551;
13:32:55;911.328;46.463;23.755;30.312;24.551;
13:32:55;911.828;46.491;23.759;30.826;24.553;
13:32:56;912.343;45.907;23.759;30.175;24.553;
13:32:56;912.843;48.046;23.742;30.705;24.551;
13:32:57;913.359;50.420;23.742;32.664;24.551;
13:32:57;913.875;49.390;23.756;32.266;24.553;
13:32:58;914.375;46.813;23.756;29.686;24.553;
13:32:58;914.875;44.765;23.756;29.431;24.553;
13:32:59;915.39;46.577;23.756;29.888;24.553;
13:32:59;915.906;43.795;23.745;28.609;24.554;
13:33:00;916.406;44.852;23.745;29.169;24.554;
13:33:00;916.906;47.782;23.757;31.584;24.553;
13:33:01;917.422;46.684;23.757;30.804;24.553;
13:33:01;917.937;46.967;23.757;30.373;24.553;
13:33:02;918.437;46.788;23.757;30.568;24.553;
13:33:02;918.953;44.787;23.756;28.770;24.555;
13:33:03;919.468;45.084;23.756;29.623;24.555;
13:33:03;919.968;46.074;23.758;29.612;24.554;
13:33:04;920.468;44.907;23.758;29.996;24.554;
13:33:04;920.968;46.410;23.768;30.432;24.557;
13:33:05;921.484;46.836;23.768;29.826;24.557;
13:33:05;922;48.871;23.768;31.614;24.557;
13:33:06;922.5;47.582;23.768;31.319;24.557;
13:33:06;923.015;46.063;23.768;29.449;24.557;
13:33:07;923.515;42.947;23.759;28.102;24.553;
13:33:07;924.031;45.883;23.759;29.559;24.553;
13:33:08;924.531;45.749;23.763;29.843;24.556;
13:33:08;925.031;46.900;23.763;30.324;24.556;
13:33:09;925.547;46.429;23.763;29.733;24.556;
13:33:09;926.047;47.471;23.763;30.643;24.556;
13:33:10;926.562;47.062;23.741;30.335;24.554;
13:33:10;927.062;47.825;23.741;31.303;24.554;
13:33:11;927.562;45.301;23.755;28.614;24.556;
13:33:11;928.078;44.323;23.755;28.373;24.556;
13:33:12;928.578;43.128;23.748;27.910;24.557;
13:33:12;929.078;46.196;23.748;30.295;24.557;
13:33:13;929.593;45.849;23.748;30.043;24.557;
13:33:13;930.093;48.012;23.748;32.037;24.557;
13:33:14;930.609;49.289;23.757;32.265;24.559;
13:33:14;931.109;49.101;23.757;31.666;24.559;
13:33:15;931.609;47.301;23.761;31.229;24.561;
13:33:15;932.125;46.987;23.761;29.952;24.561;
13:33:16;932.64;46.723;23.761;30.272;24.561;
13:33:16;933.14;45.896;23.761;30.287;24.561;
13:33:17;933.656;46.759;23.760;30.749;24.560;
13:33:17;934.156;47.038;23.760;30.210;24.560;
13:33:18;934.656;47.762;23.770;30.416;24.564;
13:33:18;935.156;49.274;23.770;31.817;24.564;
13:33:19;935.672;46.567;23.745;29.784;24.561;
13:33:20;936.187;45.503;23.745;28.977;24.561;
13:33:20;936.687;46.613;23.745;29.588;24.561;
13:33:21;937.203;46.046;23.745;30.318;24.561;
13:33:21;937.703;45.828;23.755;29.183;24.565;
13:33:22;938.218;47.184;23.755;30.237;24.565;
13:33:22;938.718;48.359;23.745;31.896;24.567;
13:33:23;939.218;47.933;23.745;31.215;24.567;
13:33:23;939.734;48.187;23.745;31.931;24.567;
13:33:24;940.234;48.536;23.745;30.865;24.567;
13:33:24;940.734;45.101;23.745;29.833;24.567;
13:33:25;941.25;46.340;23.755;30.054;24.569;
13:33:25;941.75;45.593;23.755;28.707;24.569;
13:33:26;942.25;46.927;23.761;30.763;24.571;
13:33:26;942.765;48.671;23.761;31.605;24.571;
13:33:27;943.265;49.513;23.757;31.782;24.569;
13:33:27;943.765;48.057;23.757;31.654;24.569;
13:33:28;944.281;48.495;23.757;31.550;24.569;
13:33:28;944.781;47.139;23.757;30.477;24.569;
13:33:29;945.297;45.822;23.761;29.159;24.572;
13:33:29;945.797;43.827;23.761;28.454;24.572;
13:33:30;946.297;46.805;23.740;30.535;24.570;
13:33:30;946.812;47.996;23.740;31.341;24.570;
13:33:31;947.328;47.046;23.740;30.511;24.570;
13:33:31;947.828;48.989;23.740;31.231;24.570;
13:33:32;948.328;48.713;23.754;31.607;24.572;
13:33:32;948.843;48.126;23.754;30.586;24.572;
13:33:33;949.343;47.355;23.755;29.988;24.574;
13:33:33;949.843;45.822;23.755;29.048;24.574;
13:33:34;950.359;46.759;23.758;29.953;24.573;
13:33:34;950.875;47.378;23.758;31.480;24.573;
13:33:35;951.375;48.912;23.758;32.189;24.573;
13:33:35;951.875;47.541;23.758;31.091;24.573;
13:33:36;952.39;48.878;23.760;30.970;24.572;
13:33:36;952.906;47.542;23.760;30.091;24.572;
13:33:37;953.406;46.405;23.742;30.419;24.571;
13:33:37;953.922;46.801;23.742;30.868;24.571;
13:33:38;954.422;46.659;23.755;30.372;24.571;
13:33:38;954.937;47.070;23.755;30.787;24.571;
13:33:39;955.437;47.444;23.755;30.250;24.571;
13:33:39;955.937;50.126;23.755;32.704;24.571;
13:33:40;956.453;49.478;23.764;32.326;24.574;
13:33:40;956.968;49.394;23.764;31.615;24.574;
13:33:41;957.468;48.392;23.749;31.527;24.570;
13:33:41;957.968;46.571;23.749;30.390;24.570;
13:33:42;958.484;47.264;23.749;30.495;24.570;
13:33:42;958.984;46.769;23.749;30.449;24.570;
13:33:43;959.484;48.375;23.752;31.483;24.571;
13:33:43;960;47.495;23.752;30.651;24.571;
13:33:44;960.5;49.009;23.748;31.006;24.573;
13:33:44;961;47.946;23.748;31.421;24.573;
13:33:45;961.5;48.041;23.748;31.806;24.573;
13:33:45;962;47.782;23.753;30.926;24.572;
13:33:46;962.515;46.232;23.753;29.239;24.572;
13:33:46;963.015;46.095;23.753;28.569;24.572;
13:33:47;963.531;47.020;23.753;30.496;24.572;
13:33:47;964.031;46.106;23.764;29.769;24.570;
13:33:48;964.547;49.097;23.764;32.081;24.570;
13:33:48;965.047;48.484;23.736;31.702;24.568;
13:33:49;965.547;48.682;23.736;31.985;24.568;
13:33:49;966.062;48.232;23.736;31.469;24.568;
13:33:50;966.578;47.939;23.736;30.978;24.568;
