sep=;
Time of day;Time (s);LabSmith_4AM01:  1:P23037 (kPa); 1:Comp. Temp (C); 2:P23038 (kPa); 2:Comp. Temp (C);
13:03:42;521.016;41.033;20.022;27.991;21.102;
13:03:43;522.032;39.764;20.021;26.807;21.101;
13:03:44;523.032;40.853;20.023;27.034;21.103;
13:03:45;524.047;43.486;20.023;28.154;21.103;
13:03:46;525.063;43.557;20.023;28.191;21.103;
13:03:47;526.063;41.997;20.022;27.259;21.104;
13:03:48;527.079;43.770;20.022;28.242;21.104;
13:03:49;528.079;43.200;20.020;28.704;21.103;
13:03:50;529.079;43.377;20.024;28.915;21.106;
13:03:51;530.094;42.691;20.024;28.745;21.106;
13:03:52;531.11;44.353;20.022;29.347;21.106;
13:03:53;532.125;43.158;20.022;28.997;21.107;
13:03:54;533.141;41.957;20.021;28.880;21.109;
13:03:55;534.141;41.074;20.021;28.458;21.109;
13:03:56;535.157;44.610;20.024;28.629;21.112;
13:03:57;536.172;44.061;20.022;28.802;21.114;
13:03:58;537.172;42.683;20.022;29.027;21.114;
13:03:59;538.188;44.174;20.021;29.176;21.114;
13:04:00;539.204;44.093;20.023;29.187;21.118;
13:04:01;540.204;43.432;20.022;29.140;21.119;
13:04:02;541.204;43.369;20.022;28.662;21.119;
13:04:03;542.219;43.097;20.022;28.999;21.120;
13:04:04;543.235;42.886;20.020;27.943;21.121;
13:04:05;544.235;41.947;20.020;27.641;21.121;
13:04:06;545.235;39.805;20.023;27.625;21.123;
13:04:07;546.25;42.528;20.021;27.765;21.123;
13:04:08;547.266;42.989;20.020;28.008;21.123;
13:04:09;548.282;39.849;20.020;27.047;21.123;
13:04:10;549.282;39.880;20.019;26.985;21.124;
13:04:11;550.282;43.699;20.020;29.102;21.124;
13:04:12;551.297;43.680;20.020;29.111;21.124;
13:04:13;552.297;40.631;20.019;27.867;21.124;
13:04:14;553.313;43.478;20.017;28.610;21.124;
13:04:15;554.329;42.512;20.022;29.446;21.127;
13:04:16;555.329;42.717;20.022;28.877;21.127;
13:04:17;556.344;41.732;20.022;29.227;21.127;
13:04:18;557.36;41.798;20.023;29.114;21.127;
13:04:19;558.36;41.176;20.023;27.806;21.127;
13:04:20;559.375;40.696;20.023;28.180;21.127;
13:04:21;560.391;41.278;20.028;28.644;21.128;
13:04:22;561.407;42.341;20.028;28.821;21.128;
13:04:23;562.422;40.228;20.027;27.765;21.129;
13:04:24;563.422;42.561;20.028;27.684;21.129;
13:04:25;564.438;42.893;20.030;27.690;21.132;
13:04:26;565.438;44.479;20.030;28.699;21.132;
13:04:27;566.454;43.117;20.031;28.349;21.133;
13:04:28;567.469;42.954;20.032;29.445;21.135;
13:04:29;568.485;44.855;20.032;29.714;21.135;
13:04:30;569.485;43.534;20.032;29.235;21.135;
13:04:31;570.5;43.391;20.032;29.237;21.135;
13:04:32;571.516;41.400;20.036;27.569;21.138;
13:04:33;572.532;42.242;20.035;28.880;21.139;
13:04:34;573.547;42.580;20.035;27.931;21.139;
13:04:35;574.563;40.455;20.036;27.458;21.139;
13:04:37;575.579;42.599;20.037;29.164;21.143;
13:04:38;576.594;42.328;20.037;29.291;21.143;
13:04:39;577.61;41.434;20.038;28.786;21.145;
13:04:40;578.625;43.364;20.039;28.882;21.146;
13:04:41;579.625;44.063;20.039;29.217;21.146;
13:04:42;580.641;44.144;20.038;29.298;21.147;
13:04:43;581.657;43.216;20.042;29.078;21.150;
13:04:44;582.657;44.113;20.041;29.288;21.151;
13:04:45;583.657;41.348;20.041;28.847;21.151;
13:04:46;584.672;41.361;20.041;28.727;21.151;
13:04:47;585.672;41.336;20.044;28.721;21.154;
13:04:48;586.672;40.973;20.044;28.464;21.154;
13:04:49;587.688;41.937;20.044;28.805;21.155;
13:04:50;588.704;43.210;20.044;28.686;21.156;
13:04:51;589.704;43.472;20.044;28.938;21.158;
13:04:52;590.719;43.392;20.044;29.110;21.158;
13:04:53;591.719;42.399;20.044;28.773;21.159;
13:04:54;592.719;40.868;20.045;28.055;21.160;
13:04:55;593.735;43.222;20.045;27.850;21.160;
13:04:56;594.735;43.826;20.044;28.953;21.162;
13:04:57;595.75;44.479;20.044;29.121;21.166;
13:04:58;596.766;43.257;20.045;28.191;21.168;
13:04:59;597.782;43.198;20.045;29.492;21.168;
13:05:00;598.797;43.611;20.046;29.325;21.171;
13:05:01;599.797;43.662;20.046;29.125;21.172;
13:05:02;600.813;43.193;20.046;29.035;21.172;
13:05:03;601.813;43.208;20.046;29.117;21.174;
13:05:04;602.829;42.861;20.048;28.933;21.177;
13:05:05;603.829;43.442;20.048;28.885;21.179;
13:05:06;604.829;43.391;20.048;28.901;21.179;
13:05:07;605.844;43.989;20.049;28.497;21.181;
13:05:08;606.86;42.687;20.052;27.608;21.186;
13:05:09;607.875;42.300;20.052;27.704;21.186;
13:05:10;608.875;39.690;20.052;27.346;21.187;
13:05:11;609.891;39.762;20.052;27.352;21.187;
13:05:12;610.907;40.738;20.052;28.157;21.187;
13:05:13;611.922;40.409;20.056;28.012;21.192;
13:05:14;612.938;40.582;20.055;28.290;21.192;
13:05:15;613.938;39.956;20.054;27.439;21.194;
13:05:16;614.954;42.615;20.054;27.742;21.194;
13:05:17;615.969;41.022;20.058;27.713;21.198;
13:05:18;616.969;40.252;20.057;27.640;21.199;
13:05:19;617.985;41.171;20.056;28.270;21.200;
13:05:20;619;42.786;20.056;28.677;21.200;
13:05:21;620.016;42.711;20.058;28.621;21.201;
13:05:22;621.032;40.480;20.058;27.678;21.202;
13:05:23;622.047;39.754;20.058;27.331;21.202;
13:05:24;623.047;42.918;20.058;28.798;21.202;
13:05:25;624.047;40.840;20.059;28.348;21.203;
13:05:26;625.047;41.417;20.059;28.572;21.204;
13:05:27;626.063;41.437;20.059;28.667;21.204;
13:05:28;627.079;42.315;20.060;28.948;21.204;
13:05:29;628.094;42.532;20.063;28.170;21.208;
13:05:30;629.11;40.005;20.062;27.381;21.207;
13:05:31;630.125;39.783;20.062;27.588;21.207;
13:05:32;631.125;39.621;20.061;27.297;21.207;
13:05:33;632.125;40.556;20.066;28.057;21.208;
13:05:34;633.141;41.300;20.066;27.334;21.208;
13:05:35;634.157;44.208;20.065;28.961;21.209;
13:05:36;635.157;43.175;20.065;28.002;21.209;
13:05:37;636.172;42.435;20.065;27.307;21.210;
13:05:38;637.188;41.331;20.065;27.181;21.210;
13:05:39;638.188;40.444;20.065;28.195;21.209;
13:05:40;639.188;41.678;20.067;28.549;21.212;
13:05:41;640.204;40.174;20.067;27.234;21.212;
13:05:42;641.219;40.183;20.066;27.661;21.213;
13:05:43;642.235;41.229;20.064;28.132;21.213;
13:05:44;643.235;41.299;20.068;27.287;21.215;
13:05:45;644.25;39.851;20.068;27.748;21.215;
13:05:46;645.25;39.834;20.066;27.382;21.214;
13:05:47;646.266;40.887;20.066;27.532;21.215;
13:05:48;647.266;41.155;20.066;28.121;21.215;
13:05:49;648.282;40.972;20.067;28.050;21.214;
13:05:50;649.282;43.280;20.066;28.663;21.213;
13:05:51;650.282;43.224;20.070;28.819;21.214;
13:05:52;651.297;40.277;20.070;27.504;21.214;
13:05:53;652.313;40.636;20.069;27.844;21.213;
13:05:54;653.329;43.143;20.068;29.151;21.213;
13:05:55;654.329;43.686;20.068;28.728;21.213;
13:05:56;655.329;43.616;20.069;28.402;21.215;
13:05:57;656.329;41.107;20.069;28.662;21.215;
13:05:58;657.344;43.207;20.069;28.193;21.215;
13:05:59;658.36;41.412;20.071;27.771;21.218;
13:06:00;659.375;42.777;20.070;28.612;21.218;
13:06:01;660.375;42.593;20.069;28.623;21.217;
13:06:02;661.375;42.063;20.069;28.212;21.217;
13:06:03;662.391;43.308;20.071;28.719;21.218;
13:06:04;663.407;40.573;20.070;28.564;21.218;
13:06:05;664.407;40.688;20.070;27.974;21.218;
13:06:06;665.407;43.318;20.073;28.078;21.220;
13:06:07;666.422;40.464;20.071;27.564;21.220;
13:06:08;667.438;40.962;20.071;27.632;21.222;
13:06:09;668.438;43.926;20.071;29.497;21.222;
13:06:10;669.454;41.780;20.072;28.727;21.222;
13:06:11;670.454;40.861;20.070;28.212;21.222;
13:06:12;671.469;43.765;20.070;29.362;21.222;
13:06:13;672.485;44.434;20.073;29.527;21.224;
13:06:14;673.485;41.119;20.074;28.458;21.224;
13:06:15;674.485;40.831;20.074;28.597;21.224;
13:06:16;675.485;44.414;20.076;28.515;21.227;
13:06:17;676.5;43.967;20.075;28.435;21.227;
13:06:18;677.516;43.558;20.075;28.007;21.227;
13:06:19;678.532;40.943;20.075;28.341;21.227;
13:06:20;679.547;44.206;20.077;29.411;21.229;
13:06:21;680.547;44.046;20.076;29.204;21.228;
13:06:23;681.563;43.066;20.076;29.059;21.228;
13:06:24;682.579;44.528;20.079;29.380;21.231;
13:06:25;683.594;42.660;20.077;29.032;21.231;
13:06:26;684.61;42.144;20.077;29.035;21.231;
13:06:27;685.625;42.730;20.077;28.990;21.232;
13:06:28;686.625;42.529;20.077;29.487;21.232;
13:06:29;687.641;42.416;20.078;29.227;21.233;
13:06:30;688.657;42.392;20.077;28.979;21.233;
13:06:31;689.672;44.042;20.077;29.092;21.233;
13:06:32;690.688;42.990;20.079;28.734;21.235;
13:06:33;691.688;42.397;20.079;28.312;21.234;
13:06:34;692.704;43.263;20.079;29.037;21.234;
13:06:35;693.719;40.840;20.082;28.041;21.236;
13:06:36;694.735;44.292;20.082;28.482;21.236;
13:06:37;695.735;41.632;20.084;27.827;21.238;
13:06:38;696.75;40.149;20.084;27.596;21.238;
13:06:39;697.75;45.551;20.083;29.135;21.237;
13:06:40;698.766;45.055;20.084;29.781;21.239;
13:06:41;699.766;43.866;20.084;29.399;21.238;
13:06:42;700.766;40.711;20.084;27.474;21.238;
13:06:43;701.782;45.130;20.083;30.198;21.238;
13:06:44;702.797;45.363;20.084;30.103;21.238;
13:06:45;703.813;43.778;20.084;29.422;21.238;
13:06:46;704.829;42.492;20.082;29.483;21.237;
13:06:47;705.844;41.779;20.083;28.935;21.239;
13:06:48;706.844;42.866;20.083;29.229;21.239;
13:06:49;707.86;42.201;20.081;28.955;21.238;
13:06:50;708.875;42.755;20.084;28.291;21.241;
13:06:51;709.891;42.153;20.082;28.828;21.241;
13:06:52;710.907;40.520;20.082;27.938;21.241;
13:06:53;711.922;40.807;20.083;28.324;21.244;
13:06:54;712.922;42.717;20.082;29.014;21.244;
13:06:55;713.938;44.012;20.082;29.534;21.244;
13:06:56;714.954;43.640;20.081;29.378;21.244;
13:06:57;715.969;42.561;20.083;29.648;21.246;
13:06:58;716.985;42.074;20.083;29.121;21.245;
13:06:59;718;42.344;20.083;28.916;21.245;
13:07:00;719;43.381;20.087;28.839;21.246;
13:07:01;720.016;41.994;20.086;28.229;21.245;
13:07:02;721.016;41.813;20.086;28.647;21.245;
13:07:03;722.032;40.930;20.087;28.323;21.245;
13:07:04;723.047;39.929;20.086;27.578;21.243;
13:07:05;724.047;44.293;20.086;29.696;21.243;
13:07:06;725.063;43.275;20.086;29.627;21.243;
13:07:07;726.063;42.637;20.087;27.789;21.243;
13:07:08;727.079;44.181;20.085;28.456;21.243;
13:07:09;728.094;43.367;20.085;29.759;21.243;
13:07:10;729.11;44.366;20.087;29.379;21.245;
13:07:11;730.11;42.621;20.085;28.715;21.244;
13:07:12;731.11;44.482;20.088;29.616;21.246;
13:07:13;732.11;41.996;20.088;28.554;21.246;
13:07:14;733.125;40.917;20.087;27.548;21.245;
13:07:15;734.141;42.248;20.090;27.724;21.247;
13:07:16;735.157;45.203;20.090;29.718;21.247;
13:07:17;736.157;43.647;20.089;30.104;21.247;
13:07:18;737.172;42.231;20.093;29.417;21.249;
13:07:19;738.188;41.906;20.093;28.926;21.249;
13:07:20;739.204;45.919;20.093;30.386;21.249;
13:07:21;740.219;44.131;20.092;29.603;21.248;
13:07:22;741.219;44.105;20.094;29.266;21.249;
13:07:23;742.235;41.919;20.093;28.886;21.249;
13:07:24;743.235;44.531;20.093;29.974;21.249;
13:07:25;744.25;44.577;20.094;29.083;21.250;
13:07:26;745.266;42.784;20.095;29.497;21.250;
13:07:27;746.282;42.584;20.095;29.305;21.250;
13:07:28;747.282;44.779;20.095;28.841;21.251;
13:07:29;748.297;41.282;20.097;27.706;21.252;
13:07:30;749.297;42.468;20.096;29.385;21.251;
13:07:31;750.313;45.961;20.096;30.300;21.251;
13:07:32;751.329;45.057;20.101;30.024;21.253;
13:07:33;752.344;44.668;20.101;29.692;21.252;
13:07:34;753.36;43.873;20.101;29.038;21.252;
13:07:35;754.375;44.537;20.104;30.729;21.254;
13:07:36;755.391;43.903;20.104;30.159;21.254;
13:07:37;756.407;42.893;20.104;29.919;21.254;
13:07:38;757.422;44.966;20.105;29.150;21.254;
13:07:39;758.422;41.374;20.107;28.774;21.254;
13:07:40;759.422;41.521;20.107;28.842;21.253;
13:07:41;760.438;45.906;20.107;30.318;21.253;
13:07:42;761.454;42.912;20.109;28.987;21.254;
13:07:43;762.454;42.509;20.109;29.380;21.254;
13:07:44;763.454;45.596;20.109;29.710;21.254;
13:07:45;764.469;44.262;20.114;30.463;21.258;
13:07:46;765.485;43.972;20.113;29.114;21.258;
13:07:47;766.5;44.701;20.116;28.911;21.261;
13:07:48;767.5;43.274;20.116;30.108;21.261;
13:07:49;768.516;43.332;20.116;29.964;21.261;
13:07:50;769.532;44.398;20.116;30.269;21.263;
13:07:51;770.532;45.999;20.116;30.350;21.263;
13:07:52;771.547;42.663;20.118;28.936;21.265;
13:07:54;772.563;44.611;20.117;30.147;21.266;
13:07:55;773.563;44.961;20.120;29.208;21.269;
13:07:56;774.579;44.454;20.120;29.927;21.269;
13:07:57;775.594;44.241;20.118;30.265;21.269;
13:07:58;776.61;42.417;20.121;29.394;21.271;
13:07:59;777.625;43.248;20.121;28.656;21.271;
13:08:00;778.641;45.487;20.120;30.481;21.271;
13:08:01;779.641;46.053;20.124;30.805;21.273;
13:08:02;780.657;43.785;20.123;29.498;21.272;
13:08:03;781.672;46.134;20.123;30.699;21.272;
13:08:04;782.672;45.358;20.126;30.461;21.274;
13:08:05;783.672;46.158;20.125;29.438;21.274;
13:08:06;784.688;45.845;20.125;30.800;21.274;
13:08:07;785.704;43.659;20.128;30.501;21.276;
13:08:08;786.704;46.832;20.127;30.148;21.276;
13:08:09;787.704;44.679;20.127;30.751;21.276;
13:08:10;788.704;43.201;20.129;29.034;21.278;
13:08:11;789.719;42.692;20.129;29.694;21.277;
13:08:12;790.735;42.655;20.131;29.274;21.279;
13:08:13;791.75;43.159;20.131;29.318;21.279;
13:08:14;792.75;46.066;20.130;30.413;21.279;
13:08:15;793.766;43.174;20.132;29.766;21.282;
13:08:16;794.766;44.440;20.132;28.913;21.282;
13:08:17;795.782;45.907;20.131;30.587;21.282;
13:08:18;796.782;44.079;20.134;30.721;21.284;
13:08:19;797.782;42.855;20.133;29.811;21.283;
13:08:20;798.782;41.895;20.133;28.344;21.283;
13:08:21;799.797;45.504;20.136;30.391;21.285;
13:08:22;800.797;44.305;20.136;29.966;21.284;
13:08:23;801.813;42.083;20.136;28.223;21.284;
13:08:24;802.813;43.251;20.139;29.743;21.286;
13:08:25;803.829;43.812;20.137;30.424;21.285;
13:08:26;804.844;43.312;20.137;30.324;21.285;
13:08:27;805.844;42.923;20.140;29.902;21.289;
13:08:28;806.844;44.840;20.138;29.030;21.291;
13:08:29;807.86;44.988;20.142;28.754;21.294;
13:08:30;808.875;40.838;20.142;27.642;21.294;
13:08:31;809.875;40.933;20.142;28.426;21.294;
13:08:32;810.891;45.006;20.142;30.190;21.296;
13:08:33;811.891;44.662;20.145;29.865;21.300;
13:08:34;812.907;45.029;20.145;29.825;21.300;
13:08:35;813.922;42.631;20.147;29.359;21.302;
13:08:36;814.938;44.801;20.149;29.044;21.305;
13:08:37;815.938;43.979;20.152;28.646;21.309;
13:08:38;816.954;54.262;20.152;32.382;21.309;
13:08:39;817.969;54.480;20.155;36.712;21.311;
13:08:40;818.985;60.123;20.159;37.933;21.317;
13:08:41;819.985;60.550;20.159;40.110;21.317;
13:08:42;821;62.840;20.162;41.344;21.318;
13:08:43;822.016;63.103;20.167;41.929;21.323;
13:08:44;823.032;57.524;20.167;40.330;21.323;
13:08:45;824.032;64.077;20.172;40.230;21.326;
13:08:46;825.047;58.930;20.178;39.837;21.329;
13:08:47;826.047;57.776;20.183;41.257;21.331;
13:08:48;827.047;57.965;20.183;40.961;21.331;
13:08:49;828.063;58.516;20.189;40.887;21.333;
13:08:50;829.079;63.927;20.193;42.353;21.335;
13:08:51;830.094;62.819;20.193;42.153;21.335;
13:08:52;831.11;64.514;20.198;42.828;21.338;
13:08:53;832.11;60.607;20.202;41.744;21.337;
13:08:54;833.11;63.961;20.206;42.649;21.339;
13:08:55;834.125;63.962;20.206;40.911;21.339;
13:08:56;835.125;57.820;20.210;40.118;21.340;
13:08:57;836.141;67.330;20.213;41.817;21.342;
13:08:58;837.141;57.804;20.213;40.362;21.342;
13:08:59;838.157;59.588;20.216;40.128;21.342;
13:09:00;839.172;58.764;20.220;40.806;21.344;
13:09:01;840.172;60.375;20.223;39.915;21.345;
13:09:02;841.188;63.202;20.223;42.298;21.345;
13:09:03;842.204;59.571;20.227;40.695;21.347;
13:09:04;843.219;63.249;20.229;42.642;21.347;
13:09:05;844.235;60.634;20.229;42.371;21.347;
13:09:06;845.235;61.459;20.233;42.779;21.349;
13:09:07;846.25;60.224;20.233;42.679;21.350;
13:09:08;847.25;63.327;20.237;42.607;21.351;
13:09:09;848.266;61.113;20.237;43.212;21.351;
13:09:10;849.282;62.822;20.237;42.318;21.351;
13:09:11;850.297;59.237;20.241;41.249;21.352;
